userId,beer_beerid,beer_name,beer_style,beer_abv,review_overall,review_time
934,35378,Heine Brothers Coffee Stout,Oatmeal Stout,5.9,4,1246287335
934,35477,Trainwreck Organic Barleywine Style Ale,American Barleywine,10.6,4,1186441044
934,36118,Trouble,Tripel,9,3,1234844776
934,36167,RIP - Russian Imperial Porter,American Porter,11,3.5,1204300487
934,36383,Sin City Stout,Irish Dry Stout,6,3,1230493451
934,36707,Stone Smoked Porter With Chipotle,American Porter,5.9,3.5,1253027637
934,36822,Floris Apple,Lambic - Fruit,3.6,3.5,1233121035
934,36835,New Holland Existential: Hopwine,American Double / Imperial IPA,10.5,3.5,1181915210
934,37134,Skipjack Amber,American Amber / Red Lager,5.5,3,1184634378
934,37138,Caybrew,Euro Pale Lager,5,3.5,1268278195
934,37400,Samuel Smith's Organic Cherry Fruit Beer,Fruit / Vegetable Beer,5.1,3,1242387303
934,37454,Ellis Island Double Malt Gold Lager,Euro Strong Lager,,3.5,1230508468
934,37952,Blackwater Uber Pale Ale,American Black Ale,9.2,4,1189532597
934,37990,Smoked Goosinator Doppelbock,Doppelbock,7.7,3.5,1201552069
934,38102,She Devil IIPA,American IPA,8,3.5,1257221263
934,38214,Vicardin,Gueuze,7,3.5,1316752489
934,38298,Green's Quest,Belgian Strong Pale Ale,8.5,3,1190523891
934,38362,Empire Downtown Brown,American Brown Ale,5.8,4,1309362804
934,38472,Empire India Pale Ale,American IPA,6.8,4,1309363900
934,38714,Conversion Kolsch,Kölsch,,4.5,1192655071
934,39005,Michelob Celebrate Cherry Lager,Fruit / Vegetable Beer,8.5,3.5,1199222353
934,39078,Skinny Atlas Light,Kölsch,4.8,3.5,1309446652
934,39111,Double Peg Leg Imperial IPA,American Double / Imperial IPA,,4.5,1192561727
934,39212,Kentucky Weissbier,Hefeweizen,,4.5,1192829987
934,39299,Goats Breath Bock,Bock,6.2,4,1203865852
934,39346,Peter Straub's Special Dark,American Amber / Red Lager,4.1,3,1242907055
934,39363,Happy Pils,German Pilsener,,4,1219851110
934,39391,Christmas Ale 2007,American Amber / Red Ale,,4.5,1194121534
934,39570,Bière De Garde,Bière de Garde,7,4,1291264470
934,39720,Til Fra (To From),Baltic Porter,8,3.5,1290932993
934,39824,Kentucky Bourbon Barrel Ale - Old Friends,American Strong Ale,,4.5,1196259723
934,39946,Triple 7 Pumpkin Spice Ale,Fruit / Vegetable Beer,,3.5,1197063282
934,40028,Sheltowee Hop-A-Lot IPA,American Double / Imperial IPA,8,4,1198291307
934,40147,Elevator Dark Horse Lager,Euro Dark Lager,5.3,4,1242831866
934,40258,Preservation Pilsner,Czech Pilsener,5.5,4,1214415729
934,40301,Ringneck Dark Helmet Imperial Schwarzbier,Schwarzbier,9,4,1214309736
934,40336,Sheltowee Sunrise Golden Ale,American Blonde Ale,5,2.5,1199223042
934,40495,Chocarrubica,Oatmeal Stout,7,3.5,1286291369
934,40568,Petrus Speciale Ale,Belgian Pale Ale,5.5,3,1254795701
934,40595,Cucapá La Migra Imperial Stout,American Double / Imperial Stout,8.5,3.5,1319172061
934,40627,Knights Head Light,Light Lager,,3,1240537351
934,40818,Christian Moerlein Emancipator Doppelbock,Doppelbock,6.5,4,1214330984
934,41240,Kick In The Baltic Porter,Baltic Porter,8.5,4,1225474381
934,41321,NABC Oak Aged V (Fifty Aniversary Ale),American Strong Ale,10,4,1204489784
934,41423,Bell's Smoked Stout,American Stout,6,4.5,1214397304
934,41532,Queen's Knickers,Old Ale,8,4,1217874154
934,41566,Weasel Boy Anastasia Russian Imperial Stout,Russian Imperial Stout,8,3,1214249517
934,41611,Pimp My Rye,Rye Beer,,4,1225485571
934,41904,Tè,Herbed / Spiced Beer,4.2,4,1296191086
934,41924,Weasel Boy Dancing Ferret India Pale Ale,American IPA,6.6,4,1214404280
934,41951,Barbarossa Double Dark Lager,Munich Dunkel Lager,5,3.5,1214337883
934,41953,Horizon Wheat,American Pale Wheat Ale,3.65,3,1325568135
934,42286,Storm (Islay Whisky Cask Aged IPA),American Double / Imperial IPA,8,2.5,1251172610
934,42298,Blackfooted Porter,American Porter,5.5,4,1208980765
934,42360,Elevator Bear Ass Pale Ale,American Pale Ale (APA),,4,1242830632
934,43170,Sundown Wheat,Witbier,4.7,3,1281594374
934,43171,McNellie's Pub Ale,English Bitter,5,3.5,1262921866
934,43278,Phoenix Kentucky Komon,California Common / Steam Beer,,3.5,1311781286
934,43292,Willoughby Belgian Fog,Tripel,9.5,4,1214408389
934,43346,SSS,Foreign / Export Stout,9.99,4,1274943716
934,43725,Klokke Roeland,Belgian Strong Dark Ale,11,3.5,1301977536
934,43881,Christian Moerlein Lager House Original Golden Helles,Munich Helles Lager,5.2,3,1288932854
934,44714,Wild Goose XPA (Extra Pale Ale),American Pale Ale (APA),5,4,1220456075
934,44877,Obamanator Maibock Lager,Maibock / Helles Bock,,3.5,1224261098
934,45017,Doppelt IPA - Double India Pale Ale,American Double / Imperial IPA,8,4,1240620255
934,45087,Mythos Red,Euro Dark Lager,5.5,3.5,1280199450
934,45354,Local Series Hoperation Ivy 11,American IPA,,4.5,1225295881
934,45439,Berghoff Rock River Red Ale,American Amber / Red Ale,,3,1235868083
934,45443,North By Northwest Belgian Sour,American Wild Ale,5,4,1225990810
934,45843,Pit Bull High Gravity Ice,American Malt Liquor,10.2,2,1226334762
934,45860,Bommen & Granaten,English Barleywine,15.2,4,1281073155
934,45866,Christmas Ale 2008,American Brown Ale,,3.5,1228534719
934,45922,Sheltowee 502 Amber Ale,American Amber / Red Ale,5,4,1226760996
934,45923,Sheltowee GloomSucker Black Ale,Schwarzbier,5.5,4,1226762321
934,45968,Hook & Ladder Pipe & Drum Irish Ale,Irish Red Ale,5.1,3.5,1229573385
934,46228,Berghoff Sundown Dark,American Brown Ale,,2.5,1239911698
934,46592,Sweetwater  Creeper,Tripel,10,4,1317828199
934,46964,Weizenbock - Beer Camp #37,Weizenbock,6.6,4,1239719628
934,47050,Charkoota Rye,Smoked Beer,7.79,3.5,1270611779
934,47100,Cuvee Delphine,Russian Imperial Stout,13,4.5,1298010598
934,47102,Full Throttle Double IPA,American Double / Imperial IPA,9.1,4,1252865768
934,47413,Stegmaier Amber Lager,American Amber / Red Lager,5.3,2.5,1236048757
934,47426,Gordon Biersch FestBier,Märzen / Oktoberfest,5.3,3.5,1316663936
934,47506,Three Guy Off The Scale Barley Wine,American Barleywine,15,3.5,1193857375
934,47717,Berghoff Prairie Lager,German Pilsener,,3,1233677161
934,47856,Rollick Amber Lager,American Amber / Red Lager,6,3.5,1237404783
934,47928,Caybrew Light,Light Lager,,3,1268277820
934,47968,Santa Bee,Belgian Strong Dark Ale,8.5,4,1292697655
934,48026,Slim Chance Light Ale,American Blonde Ale,3.9,3,1237402433
934,48377,Melchior Oak Aged Calvados Barrel,Belgian Strong Pale Ale,11.5,3.5,1292085797
934,48466,Belgoo Magus,Witbier,6.6,3.5,1253885196
934,48499,English Owd Ale,Old Ale,5.9,3.5,1237219693
934,48719,Sheephead Ale,American IPA,7.7,3.5,1282012489
934,48720,Native Amber,American Amber / Red Ale,6.3,4,1306985580
934,48920,The Mellow Mushroom Bogart Pale Ale,American Pale Ale (APA),,4,1242103284
934,48998,Berghoff Heartland Hefe Weizen,Hefeweizen,,2.5,1239053339
934,49008,Barrel Licked Bock,Doppelbock,10.2,4,1250774611
934,49056,Berghoff Traditional Bock Beer,Bock,,3,1240065988
934,49277,Saku Porter,Baltic Porter,7.5,3.5,1300210282
934,49312,Pisgah Leaf Amber,American Amber / Red Ale,,4,1297189887
934,49324,Lost Dog,American Amber / Red Ale,7.2,4,1284665721
934,49391,Rye 75,American IPA,7.5,4,1259727205
934,49673,Chimera,Belgian Dark Ale,8,4,1318569003
934,49693,Last Laugh,Witbier,5,3.5,1262748723
934,49892,Elevator Honey Wheat,American Pale Wheat Ale,,3.5,1242787774
934,49935,Rad Red Amber Ale,American Amber / Red Ale,5.6,3.5,1290901164
934,50185,Iron Thistle,Scotch Ale / Wee Heavy,8,3,1265857429
934,50399,Lion Imperial Premium Malt Pilsner,Euro Strong Lager,8.8,3.5,1183558444
934,50420,Schlafly Special Reserve - Bourbon Barrel Ale,American Strong Ale,,4,1244774887
934,50525,Quad Lambic,Lambic - Unblended,6,4,1245255731
934,50732,Capricho Oscuro - Batch 2,American Strong Ale,,4.5,1275031434
934,51158,Pêche Lambic,Lambic - Fruit,,3.5,1258927646
934,51354,Juggernaut Red Ale,American Amber / Red Ale,5.6,3.5,1256697413
934,51884,Nuthin' In Common - Beer Camp #8,California Common / Steam Beer,6.5,3.5,1303837861
934,52007,Harpoon Leviathan - Saison Royale,Saison / Farmhouse Ale,9,3.5,1259033421
934,52423,Heaven & Hell,American Double / Imperial Stout,10.2,4,1281169206
934,53416,Derailed Black Cherry Ale,Cream Ale,5,3,1319169343
934,53946,La Trappe Quadrupel Barrique (Oak Aged),Quadrupel (Quad),10,4,1298007316
934,54835,Red Brick 15th Anniversary,American Brown Ale,,4,1268451878
934,54944,Big Jamoke,American Porter,6.8,4,1306996370
934,55048,Red/White Christmas,Herbed / Spiced Beer,8,4,1291602495
934,55638,Bourbon Barrel Aged Hell Hath No Fury Ale,Belgian Strong Dark Ale,8.4,4,1271733934
934,56229,Belgian-Style Quad,Quadrupel (Quad),11,4,1274629689
934,56414,Liefmans Fruitesse (Fruitbier),Fruit / Vegetable Beer,4.2,3.5,1311217673
934,56689,Organic IPA,American IPA,7.1,4,1282884917
934,56855,Lambrucha,Lambic - Unblended,3.5,3,1317300013
934,56913,Pilserl,German Pilsener,4.9,3.5,1313120993
934,56919,Samurai Gazebo,Japanese Rice Lager,4.8,4,1272164463
934,56977,Redhook Pilsner,Czech Pilsener,5.3,3.5,1277779431
934,57343,Count Hopula,American Double / Imperial IPA,9.3,4.5,1291225294
934,57846,15th Anniversary Double Wench,American Strong Ale,12,4,1314850497
934,58313,Stegmaier IPA,American IPA,6.8,3,1314847485
934,58340,Northern Liberties IPA,American IPA,6.3,3.5,1288933404
934,58452,Hopsplosion!,American IPA,6,3.5,1316284665
934,58896,Xyauyù Etichetta Argento (Silver),English Barleywine,13.5,4.5,1317151904
934,58905,St. Amatus 12,Quadrupel (Quad),10.5,4,1298523861
934,60077,Roscoe's Hop House Pale Ale,American Pale Ale (APA),,3,1304391692
934,61361,Brooklyn Detonation Ale,American Double / Imperial IPA,10.2,4.5,1287688747
934,61410,Estrella Damm Daura,Euro Pale Lager,5.4,3,1284000144
934,61525,Bahl Hornin' Imperial Boont Amber Ale,American Amber / Red Ale,8.8,3.5,1312215553
934,61532,Rio Bravo Special Dark Beer,Munich Dunkel Lager,5.5,3,1286505585
934,61533,Rio Bravo Lager,American Pale Lager,,2.5,1286332761
934,61579,Kentucky Coal Porter,English Porter,8.5,4,1284960990
934,61758,Empire State Pale Ale,American Pale Ale (APA),6.5,3.5,1309448271
934,61927,Fumator,Rauchbier,9,4.5,1288280706
934,62211,Crush Beer,American Amber / Red Lager,6,3.5,1318357484
934,62565,Brooklyn Cuvee Noire,Belgian Strong Dark Ale,8.7,4,1289024741
934,63581,Falls City Beer,English Pale Ale,4.5,3.5,1303064207
934,63945,Badder Elmer's Porter,Baltic Porter,6.6,4,1290902112
934,64031,El CuCuy,American Black Ale,8.6,4,1310099737
934,64083,Sierra Nevada Pro-Am Old Ale,Old Ale,8.8,4,1310059160
934,64139,The Kind IPA,American IPA,6.8,4,1313119810
934,65096,Rince Cochon,Belgian Strong Pale Ale,8.5,4,1325959500
934,65752,"Berliner Style Weisse, Brettanomyces Lambicus Special Edition",Berliner Weissbier,3,4,1318438701
934,65814,Bravo Single Hop IPA,American IPA,6.8,4,1320904868
934,66161,Red Banshee,American Amber / Red Ale,5.3,3.5,1314158401
934,66445,Revival Red Ale,American Amber / Red Ale,6.5,3,1310623376
934,66496,Cuvee One,Belgian Strong Pale Ale,9,3.5,1310704903
934,66627,Schlafly Vanilla Milk Stout,Milk / Sweet Stout,5.5,4,1300461785
934,66706,Oak Aged Belgian-Style Quad,Quadrupel (Quad),11,3.5,1313078003
934,67839,Sheltowee Java Dawg Coffee Stout,American Stout,5.3,4,1301970681
934,67868,Dundee Pilsner,German Pilsener,4.5,3,1314246173
934,68248,Miller Genuine Draft Light 64 Lemonade,Light Lager,2.8,2.5,1307684260
934,68941,Redhook Wit,Witbier,5.3,3,1313641714
934,69099,Smoked Vienna Lager,Vienna Lager,,3.5,1306691659
934,69182,Empire Wheat Wine,Wheatwine,8.5,4,1309451223
934,69905,Boontlinger Weiss,Kristalweizen,4.7,3,1312572911
934,69909,Que¿beck,American Pale Ale (APA),5.5,4,1315280987
934,70680,Bios 5,American Adjunct Lager,5,3,1322661432
934,71363,Humdinger Hefeweizen,Hefeweizen,4.5,3.5,1317051803
934,71427,White Tip Lager,Euro Pale Lager,5.19,3,1314243265
934,72235,Max Gran Cru,Belgian Strong Pale Ale,8.5,3.5,1316578053
934,72650,Kentucky Appalachian Ale,American Amber / Red Ale,7,4,1314763200
934,72670,Stegmaier Pumpkin Ale,Pumpkin Ale,5.5,3.5,1325700062
934,73341,Chatoe First Growth Good Chit Pilsner,Czech Pilsener,6,3.5,1325826888
934,73413,The Companion,Wheatwine,10,4,1318607020
934,73601,Mystical Jack Traditional Ale,American Strong Ale,7,3.5,1317868661
934,73621,Wittekerke Winter Wit,Witbier,7.5,3.5,1323796351
934,73633,Troubadour Magma Special Edition 2011 - Cascade Hop,Belgian IPA,9.5,3,1323798327
934,73643,Rhinelander Thumper American IPA,American IPA,6.8,3,1317869562
934,73952,Jaxon,American Barleywine,,4,1319094745
934,74486,2009 Vintage Oak Aged Ale (Barrel No. 145),Flanders Red Ale,7,4.5,1325960518
934,75240,Buddha Nuvo,American Wild Ale,12,4,1321245944
934,76521,Seduction,Belgian Dark Ale,6.8,3.5,1325829048
940,39288,Schwag,American Pale Lager,4.7,3.5,1264982847
941,29797,Grizzly Bear Doppelbock,Doppelbock,10.8,3.5,1326143202
947,13892,Gösser Dark Beer,Munich Dunkel Lager,4.2,4,1264881813
948,23111,Striker,American Brown Ale,,4,1201208530
950,74932,Stone Ruination IPA Oaked Double Dry Hopped,American Double / Imperial IPA,7.7,4.5,1320554282
952,2120,Blue Ridge Snowballs Chance,Winter Warmer,6,2.5,1041431231
952,14069,Otter Creek Alpine Ale,American Amber / Red Ale,5.9,4,1070408363
955,9641,Déesse Nocturne,American Stout,5,4.5,1121382128
955,15747,IPA #1,American IPA,6,3,1118540747
958,54235,"Porter, Smoked",American Porter,5.8,4.5,1260494899
958,59155,Tunguska,American Double / Imperial Stout,10.8,4,1295708898
958,68000,Samuel Adams Chocolate Cherry Bock,Bock,7,3,1325546718
965,167,Celis White,Witbier,,5,1005331753
965,375,Bobby Dazzler,Winter Warmer,6.5,4,1005512299
965,687,Our Special Ale 2000 (Anchor Christmas Ale),Winter Warmer,,5,1008773729
965,2356,Saxer Bock,Bock,7.2,4.5,1013092689
965,4842,Draught Pale Ale,American Pale Ale (APA),5.1,4.5,1029091017
969,52933,Hudy 14-K,American Pale Lager,4.4,2.5,1296434950
969,54783,Cascade Pale,American Pale Ale (APA),5.8,4.5,1296339964
973,12576,Tiburon Blonde,American Blonde Ale,5.1,5,1323987573
976,7627,Mauna Kea Pale Ale,American Pale Ale (APA),,3.5,1202403985
976,8430,Mehana Volcano Red Ale,American Amber / Red Ale,5.2,3.5,1202403012
976,24893,Mehana Hawaii Lager,American Pale Lager,,3.5,1202403366
976,47200,Stormaktsporter,Russian Imperial Stout,9,4.5,1284077365
976,54035,AleSmith Speedway Stout - Kopi Luwak,American Double / Imperial Stout,12,5,1284077727
976,61710,Seven Kings,American Adjunct Lager,4.5,3,1283966200
976,64746,Barrel Aged Keyser Soze,American Double / Imperial Stout,15,4.5,1305664064
976,75871,Tovarish,American Double / Imperial Stout,11.2,4.5,1322761373
978,6318,Girardin Kriek 1882,Lambic - Fruit,5,3,1322602706
978,8680,Girardin Gueuze 1882 (White Label),Gueuze,5,4.5,1316010311
978,13766,Vedett,Euro Pale Lager,5,2.5,1316013387
978,16527,Northmaen Rousse,Saison / Farmhouse Ale,7,3.5,1317154251
978,27149,La Maline,Belgian Dark Ale,5.8,3,1320784473
978,37670,Belhaven McCallum's Stout,Scottish Ale,4.1,4.5,1317661355
978,43133,Re Ale,American Pale Ale (APA),6.4,4,1322086590
978,50316,La Délinquante,Belgian Strong Dark Ale,7,4,1320428227
978,55171,Cara Pils,German Pilsener,4.9,1,1289414637
978,58110,Ambrée-Bière De Saint Louis,American Amber / Red Ale,5.8,4,1321895419
978,59602,Fleurac La Triple Brune IPA,American Black Ale,8,3.5,1326231071
978,62631,Agent Provocateur,Belgian IPA,6.5,4,1316010931
978,68141,La Frappiste Grand Cru 2011,Belgian IPA,7.5,4,1316009107
978,71129,Willeke,Tripel,7.5,4,1323711411
978,75365,Bed And Breakfast,American Amber / Red Ale,4.4,4,1321449185
979,4459,Arbor Brewing Olde Number 22 Alt Bier,Altbier,5.5,3,1209329077
979,4479,Arbor Brewing Jackhammer Old Ale,Old Ale,9.3,1,1239751401
979,4852,Hopf Helle Weisse,Hefeweizen,5.3,3.5,1247866438
979,4910,Issaquah Bullfrog Ale,American Pale Wheat Ale,,3.5,1179441524
979,5132,Arbor Brewing Red Snapper Special Bitter,American Amber / Red Ale,4.9,3,1222632902
979,5133,Arbor Brewing Sacred Cow IPA,American IPA,6.8,1.5,1233967613
979,5376,Four Horsemen Ale,Irish Red Ale,5.5,3,1232831461
979,6427,Olde Peninsula Sunset Red,American Amber / Red Ale,5.7,3.5,1191712526
979,6765,INDIAna Pale Ale,American IPA,6.2,3.5,1228957341
979,7023,Grove St. Pale Ale,American Pale Ale (APA),5.6,4,1175174423
979,7523,Arbor Brewing Phat Abbot Belgian Triple,Tripel,10,2,1244586450
979,7606,Arbor Brewing Phat Abbot Belgian Dubbel,Dubbel,8,4.5,1220047952
979,7910,Kuhnhenn Simcoe Silly,Belgian IPA,9,4.5,1225488063
979,13518,Olde Peninsula Pumpkin Ale,Pumpkin Ale,5,3,1191713116
979,13522,Bell's Raspberry Ale,Fruit / Vegetable Beer,,4,1317338283
979,14440,Dark Horse 4 Elf,Herbed / Spiced Beer,11.5,4,1296683841
979,15092,Kuhnhenn Winter Wonder Lager,Eisbock,13,3,1235333916
979,16938,King's Two Fisted Old Ale,Old Ale,8.5,1,1196212819
979,21260,Hopknocker Imperial IPA,American Double / Imperial IPA,9.5,3.5,1267057764
979,25217,Warsteiner Premium Lemon,Fruit / Vegetable Beer,2.9,3,1214787926
979,25833,Short's Noble Chaos Oktoberfest,Märzen / Oktoberfest,5.5,4,1283105938
979,25918,Birie&#269;iu,Euro Strong Lager,8,2.5,1247272753
979,25932,Uosto,Euro Strong Lager,8,2.5,1247261685
979,27244,Atwater Pale Ale,American Pale Ale (APA),,3,1279401324
979,27873,Dragonmead Crown Jewels India Pale Ale,English India Pale Ale (IPA),7,2.5,1173582702
979,27966,Dragonmead Juggernaut Double Red Ale,American Strong Ale,8,4,1239397131
979,28895,Zamkowe Dark,Euro Dark Lager,5.5,3,1279397795
979,31330,Bell's Wedding Ale,American Pale Wheat Ale,7.5,3.5,1311453767
979,37485,Dark Corner (Red Cap),American Strong Ale,7.5,3.5,1190250398
979,37486,Dark Corner (Black Cap),American Strong Ale,7.5,3.5,1190253014
979,37850,La Grande Blanche,Witbier,7.5,3.5,1230412683
979,38398,King's Hard Tail Ale,American Pale Ale (APA),,2.5,1196648031
979,38947,Michigan Brewing Imperial IPA,American Double / Imperial IPA,10.2,4,1239754019
979,39963,Wild One,American Wild Ale,6.6,4,1209338891
979,40815,Werewolf,Belgian Dark Ale,8.2,2.5,1278280983
979,41723,Arbor Brewing Tree Fort Beer,English Pale Ale,4.5,3,1213742416
979,41817,Warsteiner Premium Orange,Fruit / Vegetable Beer,2.9,3,1214789217
979,42049,Krasniy Vostok Yershistoe,Euro Strong Lager,6.2,3,1237582859
979,42959,Dirty Blonde Ale,American Pale Wheat Ale,4.5,2,1212969681
979,43457,Warsteiner Premium Cola,Fruit / Vegetable Beer,2.9,3.5,1214791050
979,43717,Blue Sunday Sour,American Wild Ale,8.7,3.5,1249699035
979,44280,Cocoa Stout,Milk / Sweet Stout,5.8,4,1251843724
979,45098,Bananas N' Blow,Fruit / Vegetable Beer,5,3,1229572285
979,45467,Oaked IPA,American IPA,6.75,3.5,1251845501
979,46984,John Henry 3 Lick Spiker Ale,American Strong Ale,9.1,3,1288047405
979,48100,221 B,American IPA,8,4.5,1235335370
979,48606,Oak Aged Widdershins (Brandy Barrel),American Barleywine,,3,1296939709
979,49302,Horny Goat Exposed,Saison / Farmhouse Ale,4.9,3.5,1266098757
979,49965,Old Hat Vienna Lager,Vienna Lager,5,1.5,1258676397
979,51715,Stuck Truck American Oatmeal Stout,Oatmeal Stout,5.7,5,1249701367
979,51717,Dead Kettle IPA,American IPA,5.4,3.5,1249707841
979,52180,Fortunato,Belgian Strong Pale Ale,7.5,2.5,1268951371
979,53703,Baudelaire IO,Saison / Farmhouse Ale,6.8,3.5,1268441728
979,53704,Baudelaire Ale Absurd,Saison / Farmhouse Ale,8.3,3.5,1268446073
979,54120,Big Barrel Double IPA,American Double / Imperial IPA,9,4,1282087973
979,54562,Bell's Eccentric Ale 2008 (Released 2009),American Strong Ale,10.1,3,1260062900
979,55469,Kuhnhenn Weiss Teufel (White Devil),Weizenbock,8,4,1266180933
979,55578,Atwater Double Down Imperial Amber Ale,American Amber / Red Ale,7.5,3,1279235893
979,55728,Singapore IPA,American IPA,7,3.5,1270869466
979,56608,Imperial Stout (Brewmaster Reserve),American Double / Imperial Stout,8,4,1320271701
979,58980,Ro Shampo Imperial Red Ale,American Amber / Red Ale,7.5,4,1304634679
979,59396,Heavy Seas - Smoke On The Water,Smoked Beer,8,4,1280607965
979,59450,Spiny Norman IPA,American IPA,5.7,4,1279938692
979,61771,Heavy Horse Scotch Ale,Scotch Ale / Wee Heavy,6.7,4,1287264717
982,21383,Lou P Lin IPA,American Double / Imperial IPA,9,5,1306649788
989,42578,White Horse Hefeweizen,Hefeweizen,4.7,2,1215698589
989,42580,Lovitz Lager,Fruit / Vegetable Beer,3.5,1.5,1215483304
992,19129,Drake's Jolly Rodger,Scotch Ale / Wee Heavy,9,3.5,1231205900
995,24193,Lion Heart Stout,Milk / Sweet Stout,7.6,4,1128995998
997,45045,Mach 10,American Double / Imperial IPA,9.2,4.5,1258071701
